id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	shipping	upc	gtin	sku
951225080	10132	4-in-1 Pressed Mineral Makeup Foundation with Skincare Ingredients in	Makeup, meet skincare. Our 4-in-1 Pressed Mineral Powder Foundation gives you the flawless mineral coverage you expect from PÜR with groundbreaking skincare ingredients built into our award-winning formula. Our powder foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. This all-in-one foundation, concealer, powder and SPF 15 has been clinically proven to correct, prevent and interrupt your biggest skin concerns – even after the makeup comes off! That's pretty smart beauty.	https://www.purcosmetics.com/4-in-1-pressed-mineral-makeup-foundation-with-skincare-ingredients?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-golden-dark-open.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-golden-dark-closed.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-golden-dark-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_golden-dark_72dpi_1_3.jpg	29.50 USD	 	 	in stock	0.80 lb	Pur Cosmetics	951225080	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	878147007875	878147007875	951225080
951225090	10132	4-in-1 Pressed Mineral Makeup Foundation with Skincare Ingredients in	Makeup, meet skincare. Our 4-in-1 Pressed Mineral Powder Foundation gives you the flawless mineral coverage you expect from PÜR with groundbreaking skincare ingredients built into our award-winning formula. Our powder foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. This all-in-one foundation, concealer, powder and SPF 15 has been clinically proven to correct, prevent and interrupt your biggest skin concerns – even after the makeup comes off! That's pretty smart beauty.	https://www.purcosmetics.com/4-in-1-pressed-mineral-makeup-foundation-with-skincare-ingredients?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deep-open.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deep-closed.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deep-swatch_1.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_deep_72dpi_1_4.jpg	29.50 USD	 	 	in stock	0.80 lb	Pur Cosmetics	951225090	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	878147007882	878147007882	951225090
951225100	10132	4-in-1 Pressed Mineral Makeup Foundation with Skincare Ingredients in	Makeup, meet skincare. Our 4-in-1 Pressed Mineral Powder Foundation gives you the flawless mineral coverage you expect from PÜR with groundbreaking skincare ingredients built into our award-winning formula. Our powder foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. This all-in-one foundation, concealer, powder and SPF 15 has been clinically proven to correct, prevent and interrupt your biggest skin concerns – even after the makeup comes off! That's pretty smart beauty.	https://www.purcosmetics.com/4-in-1-pressed-mineral-makeup-foundation-with-skincare-ingredients?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deeper-open.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deeper-closed.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deeper-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_deeper_72dpi_1_3.jpg	29.50 USD	 	 	in stock	0.80 lb	Pur Cosmetics	951225100	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	878147007899	878147007899	951225100
951225110	10132	4-in-1 Pressed Mineral Makeup Foundation with Skincare Ingredients in	Makeup, meet skincare. Our 4-in-1 Pressed Mineral Powder Foundation gives you the flawless mineral coverage you expect from PÜR with groundbreaking skincare ingredients built into our award-winning formula. Our powder foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. This all-in-one foundation, concealer, powder and SPF 15 has been clinically proven to correct, prevent and interrupt your biggest skin concerns – even after the makeup comes off! That's pretty smart beauty.	https://www.purcosmetics.com/4-in-1-pressed-mineral-makeup-foundation-with-skincare-ingredients?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-medium-tan-open.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-medium-tan-closed.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-medium-tan-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_medium-tan_72dpi_1_2.jpg	29.50 USD	 	 	in stock	0.80 lb	Pur Cosmetics	951225110	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	847137009564	847137009564	951225110
10196	 	4-in-1 Tinted Moisturizer	Your moisturizer, primer, foundation and SPF 20 all-in-one! This innovative 4-in-1 formula infuses the skin with powerful hydrators and proven correctives, including sodium hyaluronate and PÜR's exclusive Ceretin Complex, a one-of-a-kind ingredient engineered to radically renew the skin without irritation. Use it alone for a one-step, ultra-natural complexion or as a hydrating, broad-spectrum base for mineral makeup application.	https://www.purcosmetics.com/4-in-1-tinted-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-light-cap-on-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-medium-cap-on-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-dark-cap-on-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-tan-cap-on-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-medium-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-dark-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-tan-swatch.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-light-swatch.jpg	35.00 USD	 	 	in stock	0.16 lb	Pur Cosmetics	10196	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	 	 	10196
951158010	10196	4-in-1 Tinted Moisturizer in Light	Your moisturizer, primer, foundation and SPF 20 all in one! This innovative 4-in-1 formula infuses the skin with powerful hydrators and proven correctives, including sodium hyaluronate and Pur's exclusive Ceretin Complex a one-of-a-kind ingredient engineered to radically renew the skin without irritation. Use it alone for a one-step, ultra-natural complexion or as a hydrating, broad-spectrum base for mineral makeup application. Vegan friendly. Paraben-Free.	https://www.purcosmetics.com/4-in-1-tinted-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-light-cap-on-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-light-swatch.jpg	35.00 USD	 	 	in stock	0.16 lb	Pur Cosmetics	951158010	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	847137001186	847137001186	951158010
951159010	10196	4-in-1 Tinted Moisturizer in Medium	Your moisturizer, primer, foundation and SPF 20 all in one! This innovative 4-in-1 formula infuses the skin with powerful hydrators and proven correctives, including sodium hyaluronate and Pur's exclusive Ceretin Complex a one-of-a-kind ingredient engineered to radically renew the skin without irritation. Use it alone for a one-step, ultra-natural complexion or as a hydrating, broad-spectrum base for mineral makeup application. Vegan friendly. Paraben-Free.	https://www.purcosmetics.com/4-in-1-tinted-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-medium-cap-on-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-medium-swatch.jpg	35.00 USD	 	 	in stock	0.16 lb	Pur Cosmetics	951159010	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	847137001209	847137001209	951159010
951160010	10196	4-in-1 Tinted Moisturizer in Tan	Your moisturizer, primer, foundation and SPF 20 all in one! This innovative 4-in-1 formula infuses the skin with powerful hydrators and proven correctives, including sodium hyaluronate and Pur's exclusive Ceretin Complex a one-of-a-kind ingredient engineered to radically renew the skin without irritation. Use it alone for a one-step, ultra-natural complexion or as a hydrating, broad-spectrum base for mineral makeup application. Vegan friendly. Paraben-Free.	https://www.purcosmetics.com/4-in-1-tinted-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-tan-cap-on-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-tan-swatch.jpg	35.00 USD	 	 	out of stock	0.16 lb	Pur Cosmetics	951160010	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	847137001223	847137001223	951160010
951161010	10196	4-in-1 Tinted Moisturizer in Dark	Your moisturizer, primer, foundation and SPF 20 all in one! This innovative 4-in-1 formula infuses the skin with powerful hydrators and proven correctives, including sodium hyaluronate and Pur's exclusive Ceretin Complex a one-of-a-kind ingredient engineered to radically renew the skin without irritation. Use it alone for a one-step, ultra-natural complexion or as a hydrating, broad-spectrum base for mineral makeup application. Vegan friendly. Paraben-Free.	https://www.purcosmetics.com/4-in-1-tinted-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-dark-cap-on-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-mineral-tinted-moisturizer-dark-swatch.jpg	35.00 USD	 	 	in stock	0.16 lb	Pur Cosmetics	951161010	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Best Sellers,Pur Category > Makeup > Face	 	 	FALSE	 	847137001247	847137001247	951161010
951333030	 	Afterglow Illuminating Powder	This mineral-rich illuminating powder gives your look a luminous glow that diffuses imperfections. Afterglow provides a lit-from-within finish to your look and is the perfect product for an understated strobe effect.	https://www.purcosmetics.com/afterglow?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/a/f/afterglow-powder-open.jpg	https://www.purcosmetics.com/media/catalog/product/a/f/afterglow-powder-closed.jpg,https://www.purcosmetics.com/media/catalog/product/a/f/afterglow-powder-swatch.jpg	25.00 USD	20.00 USD	2018-07-24T00:00:00-04:00/2020-03-05T23:59:59-05:00	in stock	0.12 lb	Pur Cosmetics	951333030	new	Pur Category > Makeup > Cheeks > Highlighter,Pur Category > Makeup > Shop All,Pur Category > Sale	 	 	FALSE	 	847137012984	847137012984	951333030
951451110	 	Big Look Mascara	Long Luxe Lashes Take your lashes to the extreme with PÜR's mascara miracle! If you’re looking for the best no clump mascara, you’ve found it. Fortified with Argan Oil, this game-changing volumizing mascara envelops lashes in nourishing, knockout colour with endless build and dewy sheen. With our exclusive, clump-resistant mascara wand, getting smooth, evenly coated lashes is easy — even in tough inner corners! Now, that's a stroke of genius.	https://www.purcosmetics.com/big-look-mascara?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/i/big-look-mascara-cap-on.jpg	https://www.purcosmetics.com/media/catalog/product/b/i/big-look-mascara-cap-on-appl-to-side.jpg,https://www.purcosmetics.com/media/catalog/product/b/i/big-look-mascara-swatch.jpg	21.00 USD	 	 	in stock	0.07 lb	Pur Cosmetics	951451110	new	Pur Category > Makeup > Eyes > Mascara,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137011819	847137011819	951451110
951452110	 	Big Look Mascara Mini	Take your lashes to the extreme with PÜR's mascara miracle! If you're looking for the best no clump mascara, you've found it. Fortified with Argan Oil, this game-changing volumizing mascara formula envelops lashes in nourishing, knockout colour with endless build and dewy sheen. And with our exclusive, clump-resistant mascara wand, getting smooth, evenly coated lashes is easy - even in tough inner corners! Now, that's a stroke of genius.	https://www.purcosmetics.com/big-look-mascara-mini?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/8/5/851452110_mini_biglookmascara_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/b/i/big-look-mascara--swatch-72dpi.jpg	15.00 USD	 	 	in stock	0.06 lb	Pur Cosmetics	951452110	new	Pur Category > Collections > Travel Size,Pur Category > Makeup > Minis,Pur Category	 	 	FALSE	 	847137011802	847137011802	951452110
951452030	 	Big Look Waterproof Mascara Mini	Rain or shine, take your lashes to the extreme! Made with Argan Oil - a revolutionary ingredient, loaded with lash-loving omega fatty acids, vitamin E and antioxidants - PÜR's waterproof mascara evenly coats each lash in beautiful, budge-proof colour. Go big with our exclusive, clump-resistant wand, ensuring a smooth, no-mess application - even in tough inner corners! This lash enhancing natural mascara is the last waterproof mascara that you will ever need!	https://www.purcosmetics.com/big-look-waterproof-mascara-mini?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/i/big-look-waterproof-mascara-deluxe-sample-cap-appl-to-side.jpg	https://www.purcosmetics.com/media/catalog/product/b/i/big-look-waterproof-mascara-deluxe-sample-swatch.jpg	15.00 USD	8.00 USD	2018-11-09T00:00:00-05:00/2020-03-05T23:59:59-05:00	in stock	0.06 lb	Pur Cosmetics	951452030	new	Pur Category > Makeup > Minis,Pur Category > Collections > Travel Size,Pur Category > Sale	 	 	FALSE	 	847137010959	847137010959	951452030
951661010	 	Blush Brush	The Blush Brush picks up just the right amount of blush for a seamless application of colour to highlight and contour your cheek bones. This dome-shaped blush makeup brush gives you a beautiful, even deposit of colour every time. The Blush Makeup Brush is made of all-natural, cruelty-free goat, sable and pony hair, and feels soft against your skin.	https://www.purcosmetics.com/blush-brush?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/l/blush-brush-1000x1000_1.jpg	 	16.00 USD	6.00 USD	2017-03-13T00:00:00-04:00/2020-03-05T23:59:59-05:00	in stock	0.04 lb	Pur Cosmetics	951661010	new	Pur Category > Makeup > Brushes & Tools,Pur Category > Sale,Pur Category	 	 	FALSE	 	878147001255	878147001255	951661010
